,REF_DATE,Admissions,Correctional_services,Corrections,Geography,Population,Youth_corrections_per_1000_population
634,2015,Youth admissions,Supervised probation,620.0,Manitoba,1288094,0.4813313314090431
635,2015,Youth admissions,Other community sentences,656.0,Manitoba,1288094,0.5092796022650521
636,2015,Youth admissions,Pre-trial detention,742.0,British Columbia,4757759,0.15595577665871685
637,2015,Youth admissions,Provincial director remand,94.0,British Columbia,4757759,0.019757200816602944
638,2015,Youth admissions,Secure custody,80.0,British Columbia,4757759,0.01681463899285357
639,2015,Youth admissions,Open custody,139.0,British Columbia,4757759,0.029215435250083074
640,2015,Youth admissions,Community Portion of Custody Supervision,154.0,British Columbia,4757759,0.03236818006124312
641,2015,Youth admissions,Intensive support and supervision,167.0,British Columbia,4757759,0.035100558897581825
642,2015,Youth admissions,Deferred custody and supervision,117.0,British Columbia,4757759,0.024591409527048344
643,2015,Youth admissions,Supervised probation,642.0,British Columbia,4757759,0.13493747791764987
644,2015,Youth admissions,Other community sentences,1760.0,British Columbia,4757759,0.3699220578427785
645,2016,Youth admissions,Pre-trial detention,2835.0,Ontario,13816545,0.20518877910505123
646,2016,Youth admissions,Secure custody,246.0,Ontario,13816545,0.01780474062075577
647,2016,Youth admissions,Open custody,209.0,Ontario,13816545,0.015126791828203071
648,2016,Youth admissions,Community Portion of Custody Supervision,437.0,Ontario,13816545,0.03162874654987915
649,2016,Youth admissions,Intensive support and supervision,13.0,Ontario,13816545,0.0009409009271131096
650,2016,Youth admissions,Deferred custody and supervision,171.0,Ontario,13816545,0.012376466041257058
651,2016,Youth admissions,Supervised probation,2428.0,Ontario,13816545,0.17573134238697158
652,2016,Youth admissions,Other community sentences,95.0,Ontario,13816545,0.006875814467365033
653,2016,Youth admissions,Pre-trial detention,2004.0,Manitoba,1307689,1.5324744644942336
654,2016,Youth admissions,Provincial director remand,237.0,Manitoba,1307689,0.18123575253749172
655,2016,Youth admissions,Secure custody,139.0,Manitoba,1307689,0.10629438650933058
656,2016,Youth admissions,Open custody,156.0,Manitoba,1307689,0.1192944193917667
657,2016,Youth admissions,Community Portion of Custody Supervision,264.0,Manitoba,1307689,0.20188286358606672
658,2016,Youth admissions,Deferred custody and supervision,141.0,Manitoba,1307689,0.10782380214255836
659,2016,Youth admissions,Supervised probation,719.0,Manitoba,1307689,0.5498249201453863
660,2016,Youth admissions,Other community sentences,673.0,Manitoba,1307689,0.5146483605811474
661,2016,Youth admissions,Pre-trial detention,1292.0,Saskatchewan,1131147,1.1422034448219374
662,2016,Youth admissions,Provincial director remand,26.0,Saskatchewan,1131147,0.022985518239450754
663,2016,Youth admissions,Secure custody,201.0,Saskatchewan,1131147,0.1776957371588308
664,2016,Youth admissions,Open custody,202.0,Saskatchewan,1131147,0.17857979555265585
665,2016,Youth admissions,Community Portion of Custody Supervision,225.0,Saskatchewan,1131147,0.1989131386106315
666,2016,Youth admissions,Intensive support and supervision,0.0,Saskatchewan,1131147,0.0
667,2016,Youth admissions,Deferred custody and supervision,150.0,Saskatchewan,1131147,0.13260875907375433
668,2016,Youth admissions,Supervised probation,953.0,Saskatchewan,1131147,0.8425076493152526
669,2016,Youth admissions,Other community sentences,1070.0,Saskatchewan,1131147,0.9459424813927809
670,2016,Youth admissions,Pre-trial detention,627.0,British Columbia,4832155,0.12975577149325715
671,2016,Youth admissions,Provincial director remand,68.0,British Columbia,4832155,0.014072396270401095
672,2016,Youth admissions,Secure custody,77.0,British Columbia,4832155,0.015934919306189475
673,2016,Youth admissions,Open custody,101.0,British Columbia,4832155,0.020901647401625156
674,2016,Youth admissions,Community Portion of Custody Supervision,87.0,British Columbia,4832155,0.01800438934595434
675,2016,Youth admissions,Intensive support and supervision,95.0,British Columbia,4832155,0.019659965377766233
676,2016,Youth admissions,Deferred custody and supervision,91.0,British Columbia,4832155,0.018832177361860287
677,2016,Youth admissions,Supervised probation,440.0,British Columbia,4832155,0.09105668174965414
678,2016,Youth admissions,Other community sentences,1461.0,British Columbia,4832155,0.302349572809647
679,2017,Youth admissions,Pre-trial detention,2399.0,Ontario,14006386,0.17127901515780017
680,2017,Youth admissions,Secure custody,175.0,Ontario,14006386,0.012494300813928733
681,2017,Youth admissions,Open custody,167.0,Ontario,14006386,0.01192313277672056
682,2017,Youth admissions,Community Portion of Custody Supervision,339.0,Ontario,14006386,0.02420324557669623
683,2017,Youth admissions,Intensive support and supervision,12.0,Ontario,14006386,0.000856752055812256
684,2017,Youth admissions,Deferred custody and supervision,150.0,Ontario,14006386,0.0107094006976532
685,2017,Youth admissions,Supervised probation,2229.0,Ontario,14006386,0.15914169436712652
686,2017,Youth admissions,Other community sentences,67.0,Ontario,14006386,0.004783532311618429
687,2017,Youth admissions,Pre-trial detention,1584.0,Manitoba,1328412,1.1924011526544476
688,2017,Youth admissions,Provincial director remand,195.0,Manitoba,1328412,0.14679180856541493
689,2017,Youth admissions,Secure custody,89.0,Manitoba,1328412,0.06699728698626631
690,2017,Youth admissions,Open custody,190.0,Manitoba,1328412,0.14302791603809661
691,2017,Youth admissions,Community Portion of Custody Supervision,256.0,Manitoba,1328412,0.1927112973986986
692,2017,Youth admissions,Deferred custody and supervision,88.0,Manitoba,1328412,0.06624450848080264
693,2017,Youth admissions,Supervised probation,620.0,Manitoba,1328412,0.46672267338747314
694,2017,Youth admissions,Other community sentences,578.0,Manitoba,1328412,0.4351059761579992
695,2017,Youth admissions,Pre-trial detention,1056.0,Saskatchewan,1146218,0.9212907143318286
696,2017,Youth admissions,Provincial director remand,44.0,Saskatchewan,1146218,0.03838711309715953
697,2017,Youth admissions,Secure custody,142.0,Saskatchewan,1146218,0.12388568317719666
698,2017,Youth admissions,Open custody,171.0,Saskatchewan,1146218,0.14918628044577908
699,2017,Youth admissions,Community Portion of Custody Supervision,175.0,Saskatchewan,1146218,0.1526760180000663
700,2017,Youth admissions,Intensive support and supervision,0.0,Saskatchewan,1146218,0.0
701,2017,Youth admissions,Deferred custody and supervision,141.0,Saskatchewan,1146218,0.12301324878862484
702,2017,Youth admissions,Supervised probation,881.0,Saskatchewan,1146218,0.7686146963317624
703,2017,Youth admissions,Other community sentences,939.0,Saskatchewan,1146218,0.8192158908689272
704,2017,Youth admissions,Pre-trial detention,545.0,British Columbia,4905210,0.11110635426413955
705,2017,Youth admissions,Provincial director remand,54.0,British Columbia,4905210,0.01100870299130924
706,2017,Youth admissions,Secure custody,77.0,British Columbia,4905210,0.01569759500612614
707,2017,Youth admissions,Open custody,102.0,British Columbia,4905210,0.020794216761361898
708,2017,Youth admissions,Community Portion of Custody Supervision,106.0,British Columbia,4905210,0.02160967624219962
709,2017,Youth admissions,Intensive support and supervision,120.0,British Columbia,4905210,0.024463784425131644
710,2017,Youth admissions,Deferred custody and supervision,86.0,British Columbia,4905210,0.017532378838011013
711,2017,Youth admissions,Supervised probation,448.0,British Columbia,4905210,0.0913314618538248
712,2017,Youth admissions,Other community sentences,1432.0,British Columbia,4905210,0.29193449413990435
713,2018,Youth admissions,Pre-trial detention,1904.0,Ontario,14235643,0.13374878816503055
714,2018,Youth admissions,Secure custody,179.0,Ontario,14235643,0.01257407199660739
715,2018,Youth admissions,Open custody,157.0,Ontario,14235643,0.011028655326633295
716,2018,Youth admissions,Community Portion of Custody Supervision,312.0,Ontario,14235643,0.021916818228723493
717,2018,Youth admissions,Intensive support and supervision,11.0,Ontario,14235643,0.0007727083349870462
718,2018,Youth admissions,Deferred custody and supervision,154.0,Ontario,14235643,0.010817916689818647
719,2018,Youth admissions,Supervised probation,2020.0,Ontario,14235643,0.1418973487885303
720,2018,Youth admissions,Other community sentences,59.0,Ontario,14235643,0.0041445265240214295
721,2018,Youth admissions,Pre-trial detention,1179.0,Manitoba,1347055,0.8752426589857133
722,2018,Youth admissions,Provincial director remand,136.0,Manitoba,1347055,0.10096098526043851
723,2018,Youth admissions,Secure custody,106.0,Manitoba,1347055,0.07869017968828296
724,2018,Youth admissions,Open custody,135.0,Manitoba,1347055,0.10021862507469999
725,2018,Youth admissions,Community Portion of Custody Supervision,191.0,Manitoba,1347055,0.14179079547605702
726,2018,Youth admissions,Deferred custody and supervision,46.0,Manitoba,1347055,0.03414856854397185
727,2018,Youth admissions,Supervised probation,481.0,Manitoba,1347055,0.3570752493402274
728,2018,Youth admissions,Other community sentences,420.0,Manitoba,1347055,0.31179127801017775
729,2018,Youth admissions,Pre-trial detention,883.0,Saskatchewan,1158451,0.7622247294015889
730,2018,Youth admissions,Provincial director remand,85.0,Saskatchewan,1158451,0.07337384144862406
731,2018,Youth admissions,Secure custody,133.0,Saskatchewan,1158451,0.11480848132549412
732,2018,Youth admissions,Open custody,135.0,Saskatchewan,1158451,0.11653492465369705
733,2018,Youth admissions,Community Portion of Custody Supervision,129.0,Saskatchewan,1158451,0.11135559466908829
734,2018,Youth admissions,Intensive support and supervision,0.0,Saskatchewan,1158451,0.0
735,2018,Youth admissions,Deferred custody and supervision,111.0,Saskatchewan,1158451,0.09581760471526202
736,2018,Youth admissions,Supervised probation,715.0,Saskatchewan,1158451,0.6172034898325437
737,2018,Youth admissions,Other community sentences,933.0,Saskatchewan,1158451,0.8053858126066618
738,2018,Youth admissions,Pre-trial detention,409.0,British Columbia,4983183,0.08207605460204853
739,2018,Youth admissions,Provincial director remand,16.0,British Columbia,4983183,0.003210799202036128
740,2018,Youth admissions,Secure custody,36.0,British Columbia,4983183,0.007224298204581288
741,2018,Youth admissions,Open custody,86.0,British Columbia,4983183,0.01725804571094419
742,2018,Youth admissions,Community Portion of Custody Supervision,62.0,British Columbia,4983183,0.012441846907889997
743,2018,Youth admissions,Intensive support and supervision,113.0,British Columbia,4983183,0.022676269364380157
744,2018,Youth admissions,Deferred custody and supervision,56.0,British Columbia,4983183,0.011237797207126449
745,2018,Youth admissions,Supervised probation,466.0,British Columbia,4983183,0.09351452675930223
746,2018,Youth admissions,Other community sentences,1395.0,British Columbia,4983183,0.27994155542752497
747,2019,Youth admissions,Pre-trial detention,1733.0,Ontario,14467552,0.11978529608879235
748,2019,Youth admissions,Secure custody,140.0,Ontario,14467552,0.009676827150854547
749,2019,Youth admissions,Open custody,124.0,Ontario,14467552,0.00857090404789974
750,2019,Youth admissions,Community Portion of Custody Supervision,279.0,Ontario,14467552,0.019284534107774417
751,2019,Youth admissions,Intensive support and supervision,14.0,Ontario,14467552,0.0009676827150854548
752,2019,Youth admissions,Deferred custody and supervision,168.0,Ontario,14467552,0.011612192581025456
753,2019,Youth admissions,Supervised probation,1999.0,Ontario,14467552,0.138171267675416
754,2019,Youth admissions,Other community sentences,38.0,Ontario,14467552,0.002626567369517663
755,2019,Youth admissions,Pre-trial detention,989.0,Manitoba,1364667,0.724718924103829
756,2019,Youth admissions,Provincial director remand,163.0,Manitoba,1364667,0.11944305826989296
757,2019,Youth admissions,Secure custody,59.0,Manitoba,1364667,0.043233990416709715
758,2019,Youth admissions,Open custody,128.0,Manitoba,1364667,0.09379577581930244
759,2019,Youth admissions,Community Portion of Custody Supervision,199.0,Manitoba,1364667,0.14582312021907176
760,2019,Youth admissions,Deferred custody and supervision,64.0,Manitoba,1364667,0.04689788790965122
761,2019,Youth admissions,Supervised probation,444.0,Manitoba,1364667,0.32535409737320536
762,2019,Youth admissions,Other community sentences,285.0,Manitoba,1364667,0.2088421570976656
763,2019,Youth admissions,Pre-trial detention,835.0,Saskatchewan,1169397,0.7140432205658129
764,2019,Youth admissions,Provincial director remand,69.0,Saskatchewan,1169397,0.059004769124600114
765,2019,Youth admissions,Secure custody,112.0,Saskatchewan,1169397,0.0957758571297857
766,2019,Youth admissions,Open custody,155.0,Saskatchewan,1169397,0.13254694513497128
767,2019,Youth admissions,Community Portion of Custody Supervision,161.0,Saskatchewan,1169397,0.13767779462406693
768,2019,Youth admissions,Intensive support and supervision,0.0,Saskatchewan,1169397,0.0
769,2019,Youth admissions,Deferred custody and supervision,94.0,Saskatchewan,1169397,0.08038330866249871
770,2019,Youth admissions,Supervised probation,672.0,Saskatchewan,1169397,0.5746551427787142
771,2019,Youth admissions,Other community sentences,925.0,Saskatchewan,1169397,0.791005962902248
772,2019,Youth admissions,Pre-trial detention,543.0,Alberta,4344454,0.12498693736888455
773,2019,Youth admissions,Secure custody,353.0,Alberta,4344454,0.08125301821586786
774,2019,Youth admissions,Open custody,77.0,Alberta,4344454,0.01772374618306466
775,2019,Youth admissions,Community Portion of Custody Supervision,233.0,Alberta,4344454,0.05363159559290995
776,2019,Youth admissions,Intensive support and supervision,3.0,Alberta,4344454,0.0006905355655739479
777,2019,Youth admissions,Deferred custody and supervision,82.0,Alberta,4344454,0.018874638792354573
778,2019,Youth admissions,Supervised probation,936.0,Alberta,4344454,0.21544709645907173
779,2019,Youth admissions,Other community sentences,1811.0,Alberta,4344454,0.4168533030848065
780,2019,Youth admissions,Pre-trial detention,326.0,British Columbia,5066120,0.06434904818677804
781,2019,Youth admissions,Provincial director remand,22.0,British Columbia,5066120,0.004342573804015697
782,2019,Youth admissions,Secure custody,32.0,British Columbia,5066120,0.006316470987659194
783,2019,Youth admissions,Open custody,64.0,British Columbia,5066120,0.012632941975318389
784,2019,Youth admissions,Community Portion of Custody Supervision,60.0,British Columbia,5066120,0.011843383101860989
785,2019,Youth admissions,Intensive support and supervision,94.0,British Columbia,5066120,0.018554633526248886
786,2019,Youth admissions,Deferred custody and supervision,57.0,British Columbia,5066120,0.01125121394676794
787,2019,Youth admissions,Supervised probation,439.0,British Columbia,5066120,0.08665408636194957
788,2019,Youth admissions,Other community sentences,1399.0,British Columbia,5066120,0.2761482159917254
789,2020,Youth admissions,Pre-trial detention,994.0,Ontario,14729324,0.0674844276628038
790,2020,Youth admissions,Secure custody,108.0,Ontario,14729324,0.007332312059942466
791,2020,Youth admissions,Open custody,49.0,Ontario,14729324,0.00332669713830723
792,2020,Youth admissions,Community Portion of Custody Supervision,169.0,Ontario,14729324,0.011473710538243302
793,2020,Youth admissions,Intensive support and supervision,15.0,Ontario,14729324,0.0010183766749920092
794,2020,Youth admissions,Deferred custody and supervision,106.0,Ontario,14729324,0.007196528503276864
795,2020,Youth admissions,Supervised probation,1160.0,Ontario,14729324,0.07875446286604872
796,2020,Youth admissions,Other community sentences,16.0,Ontario,14729324,0.0010862684533248098
797,2020,Youth admissions,Pre-trial detention,421.0,Manitoba,1379735,0.30513105777558736
798,2020,Youth admissions,Provincial director remand,97.0,Manitoba,1379735,0.07030335535447024
799,2020,Youth admissions,Secure custody,54.0,Manitoba,1379735,0.039137950403519514
800,2020,Youth admissions,Open custody,82.0,Manitoba,1379735,0.05943170246460371
801,2020,Youth admissions,Community Portion of Custody Supervision,122.0,Manitoba,1379735,0.08842277683758114
802,2020,Youth admissions,Deferred custody and supervision,32.0,Manitoba,1379735,0.023192859498381936
803,2020,Youth admissions,Supervised probation,174.0,Manitoba,1379735,0.12611117352245177
804,2020,Youth admissions,Other community sentences,78.0,Manitoba,1379735,0.05653259502730597
805,2020,Youth admissions,Pre-trial detention,456.0,Saskatchewan,1179939,0.3864606560169636
806,2020,Youth admissions,Provincial director remand,56.0,Saskatchewan,1179939,0.04746008056348676
807,2020,Youth admissions,Secure custody,90.0,Saskatchewan,1179939,0.07627512947703229
808,2020,Youth admissions,Open custody,99.0,Saskatchewan,1179939,0.08390264242473551
809,2020,Youth admissions,Community Portion of Custody Supervision,105.0,Saskatchewan,1179939,0.08898765105653766
810,2020,Youth admissions,Intensive support and supervision,0.0,Saskatchewan,1179939,0.0
811,2020,Youth admissions,Deferred custody and supervision,57.0,Saskatchewan,1179939,0.04830758200212045
812,2020,Youth admissions,Supervised probation,569.0,Saskatchewan,1179939,0.48222831858257076
813,2020,Youth admissions,Other community sentences,586.0,Saskatchewan,1179939,0.49663584303934355
814,2020,Youth admissions,Pre-trial detention,283.0,Alberta,4415700,0.064089498833707
815,2020,Youth admissions,Secure custody,222.0,Alberta,4415700,0.05027515456213058
816,2020,Youth admissions,Open custody,35.0,Alberta,4415700,0.007926263106642208
817,2020,Youth admissions,Community Portion of Custody Supervision,111.0,Alberta,4415700,0.02513757728106529
818,2020,Youth admissions,Intensive support and supervision,2.0,Alberta,4415700,0.0004529293203795548
819,2020,Youth admissions,Deferred custody and supervision,51.0,Alberta,4415700,0.011549697669678647
820,2020,Youth admissions,Supervised probation,632.0,Alberta,4415700,0.1431256652399393
821,2020,Youth admissions,Other community sentences,904.0,Alberta,4415700,0.20472405281155878
822,2020,Youth admissions,Pre-trial detention,158.0,British Columbia,5150616,0.030675942450378753
823,2020,Youth admissions,Provincial director remand,4.0,British Columbia,5150616,0.0007766061379842722
824,2020,Youth admissions,Secure custody,9.0,British Columbia,5150616,0.0017473638104646123
825,2020,Youth admissions,Open custody,32.0,British Columbia,5150616,0.006212849103874178
826,2020,Youth admissions,Community Portion of Custody Supervision,29.0,British Columbia,5150616,0.005630394500385973
827,2020,Youth admissions,Intensive support and supervision,67.0,British Columbia,5150616,0.013008152811236559
828,2020,Youth admissions,Deferred custody and supervision,31.0,British Columbia,5150616,0.006018697569378109
829,2020,Youth admissions,Supervised probation,287.0,British Columbia,5150616,0.055721490400371526
830,2020,Youth admissions,Other community sentences,904.0,British Columbia,5150616,0.1755129871844455
